country;country_code;year_week;level;region;region_name;new_cases;tests_done;population;testing_rate;positivity_rate;testing_data_source
Croatia;HR;2020-W34;national;HR;Croatia;1604;21000;4058165;517,4752628;7,638095238;TESSy
Croatia;HR;2020-W35;national;HR;Croatia;1948;27640;4058165;681,0960126;7,047756874;TESSy
Croatia;HR;2020-W36;national;HR;Croatia;1841;29117;4058165;717,4917728;6,322766769;TESSy
Croatia;HR;2020-W37;national;HR;Croatia;1569;29368;4058165;723,6768342;5,342549714;TESSy
Croatia;HR;2020-W38;national;HR;Croatia;1389;31921;4058165;786,5870412;4,351367438;TESSy
Croatia;HR;2020-W39;national;HR;Croatia;1275;29604;4058165;729,4922705;4,306850426;TESSy
Croatia;HR;2020-W40;national;HR;Croatia;1462;29413;4058165;724,7857098;4,970591235;TESSy
Croatia;HR;2020-W41;national;HR;Croatia;2781;32256;4058165;794,8420037;8,621651786;TESSy
Croatia;HR;2020-W42;national;HR;Croatia;5140;39247;4058165;967,1119829;13,09654241;TESSy
Croatia;HR;2020-W43;national;HR;Croatia;10800;49523;4058165;1220,329878;21,80804879;TESSy
Croatia;HR;2020-W44;national;HR;Croatia;15115;57298;4058165;1411,918934;26,37962931;TESSy
Croatia;HR;2020-W45;national;HR;Croatia;15752;57812;4058165;1424,584757;27,24693835;TESSy
Croatia;HR;2020-W46;national;HR;Croatia;16959;57678;4058165;1421,282772;29,40289192;TESSy
Croatia;HR;2020-W47;national;HR;Croatia;19512;57979;4058165;1428,699917;33,65356422;TESSy
Croatia;HR;2020-W48;national;HR;Croatia;22894;65408;4058165;1611,762952;35,00183464;TESSy
Croatia;HR;2020-W49;national;HR;Croatia;23741;66355;4058165;1635,098622;35,77876573;TESSy
Croatia;HR;2020-W50;national;HR;Croatia;25533;71159;4058165;1753,477249;35,88161722;TESSy
Croatia;HR;2020-W51;national;HR;Croatia;19842;66953;4058165;1649,834346;29,63571461;TESSy
Croatia;HR;2020-W52;national;HR;Croatia;9518;40990;4058165;1010,06243;23,22029763;TESSy
Croatia;HR;2020-W53;national;HR;Croatia;7712;37287;4058165;918,8142917;20,6828117;TESSy
Croatia;HR;2021-W01;national;HR;Croatia;7265;44222;4058165;1089,704337;16,42847451;TESSy
Croatia;HR;2021-W02;national;HR;Croatia;4905;39723;4058165;978,8414222;12,34800997;TESSy
Croatia;HR;2021-W03;national;HR;Croatia;3926;34989;4058165;862,1877129;11,22066935;TESSy
Croatia;HR;2021-W04;national;HR;Croatia;3466;39992;4058165;985,4700339;8,666733347;TESSy
Croatia;HR;2021-W05;national;HR;Croatia;2953;41544;4058165;1023,71392;7,108126324;TESSy
Croatia;HR;2021-W06;national;HR;Croatia;2252;41112;4058165;1013,068715;5,477719401;TESSy
Croatia;HR;2021-W07;national;HR;Croatia;2292;42140;4058165;1038,400361;5,439012814;TESSy
Croatia;HR;2021-W08;national;HR;Croatia;3047;44404;4058165;1094,189122;6,861994415;TESSy
Croatia;HR;2021-W09;national;HR;Croatia;3544;44887;4058165;1106,091053;7,895381736;TESSy
Croatia;HR;2021-W10;national;HR;Croatia;4566;48289;4058165;1189,922046;9,455569591;TESSy
Croatia;HR;2021-W09;subnational;HR02;Središnja i Istočna (Panonska) Hrvatska;768;10420;134808,875;7729,461432;7,370441459;TESSy
Croatia;HR;2021-W10;subnational;HR02;Središnja i Istočna (Panonska) Hrvatska;678;10351;134808,875;7678,277858;6,550091779;TESSy
Croatia;HR;2020-W16;subnational;HR03;Jadranska Hrvatska;95;3570;196295,8571;1818,683314;2,661064426;TESSy
Croatia;HR;2020-W17;subnational;HR03;Jadranska Hrvatska;54;3026;196295,8571;1541,550619;1,784534038;TESSy
Croatia;HR;2020-W18;subnational;HR03;Jadranska Hrvatska;33;3315;196295,8571;1688,777363;0,995475113;TESSy
Croatia;HR;2020-W19;subnational;HR03;Jadranska Hrvatska;55;3880;196295,8571;1976,608196;1,417525773;TESSy
Croatia;HR;2020-W20;subnational;HR03;Jadranska Hrvatska;6;4107;196295,8571;2092,249964;0,146092038;TESSy
Croatia;HR;2020-W21;subnational;HR03;Jadranska Hrvatska;1;3257;196295,8571;1659,230127;0,030703101;TESSy
Croatia;HR;2020-W22;subnational;HR03;Jadranska Hrvatska;0;1822;196295,8571;928,1907558;0;TESSy
Croatia;HR;2020-W23;subnational;HR03;Jadranska Hrvatska;0;970;196295,8571;494,1520489;0;TESSy
Croatia;HR;2020-W24;subnational;HR03;Jadranska Hrvatska;1;853;196295,8571;434,548142;0,117233294;TESSy
Croatia;HR;2020-W25;subnational;HR03;Jadranska Hrvatska;33;1123;196295,8571;572,0956195;2,938557435;TESSy
Croatia;HR;2020-W26;subnational;HR03;Jadranska Hrvatska;57;1695;196295,8571;863,4924978;3,362831858;TESSy
Croatia;HR;2020-W27;subnational;HR03;Jadranska Hrvatska;84;2729;196295,8571;1390,248393;3,078050568;TESSy
Croatia;HR;2020-W28;subnational;HR03;Jadranska Hrvatska;201;3732;196295,8571;1901,211801;5,38585209;TESSy
Croatia;HR;2020-W29;subnational;HR03;Jadranska Hrvatska;129;4350;196295,8571;2216,042694;2,965517241;TESSy
Croatia;HR;2020-W30;subnational;HR03;Jadranska Hrvatska;244;4859;196295,8571;2475,34516;5,021609385;TESSy
Croatia;HR;2020-W31;subnational;HR03;Jadranska Hrvatska;109;5217;196295,8571;2657,722927;2,089323366;TESSy
Croatia;HR;2020-W32;subnational;HR03;Jadranska Hrvatska;158;4164;196295,8571;2121,287765;3,794428434;TESSy
Croatia;HR;2020-W33;subnational;HR03;Jadranska Hrvatska;498;5447;196295,8571;2774,893;9,142647329;TESSy
Croatia;HR;2020-W34;subnational;HR03;Jadranska Hrvatska;1125;8669;196295,8571;4416,292899;12,97727535;TESSy
Croatia;HR;2020-W35;subnational;HR03;Jadranska Hrvatska;972;10140;196295,8571;5165,671934;9,585798817;TESSy
Croatia;HR;2020-W36;subnational;HR03;Jadranska Hrvatska;1018;11120;196295,8571;5664,918334;9,154676259;TESSy
Croatia;HR;2020-W37;subnational;HR03;Jadranska Hrvatska;617;10823;196295,8571;5513,616109;5,700822323;TESSy
Croatia;HR;2020-W38;subnational;HR03;Jadranska Hrvatska;537;12052;196295,8571;6139,711849;4,455692001;TESSy
Croatia;HR;2020-W39;subnational;HR03;Jadranska Hrvatska;456;11038;196295,8571;5623,144656;4,131183185;TESSy
Croatia;HR;2020-W40;subnational;HR03;Jadranska Hrvatska;551;10601;196295,8571;5400,521516;5,197622866;TESSy
Croatia;HR;2020-W41;subnational;HR03;Jadranska Hrvatska;719;11059;196295,8571;5633,842793;6,501491997;TESSy
Croatia;HR;2020-W42;subnational;HR03;Jadranska Hrvatska;1447;11687;196295,8571;5953,768037;12,38127834;TESSy
Croatia;HR;2020-W43;subnational;HR03;Jadranska Hrvatska;3157;14664;196295,8571;7470,356335;21,52891435;TESSy
Croatia;HR;2020-W44;subnational;HR03;Jadranska Hrvatska;3119;16712;196295,8571;8513,679424;18,663236;TESSy
Croatia;HR;2020-W45;subnational;HR03;Jadranska Hrvatska;4277;18155;196295,8571;9248,794276;23,55824842;TESSy
Croatia;HR;2020-W46;subnational;HR03;Jadranska Hrvatska;4524;18494;196295,8571;9421,492776;24,46198767;TESSy
Croatia;HR;2020-W47;subnational;HR03;Jadranska Hrvatska;6649;18334;196295,8571;9339,98316;36,26595397;TESSy
Croatia;HR;2020-W48;subnational;HR03;Jadranska Hrvatska;7448;21747;196295,8571;11078,68516;34,24840208;TESSy
Croatia;HR;2020-W49;subnational;HR03;Jadranska Hrvatska;6627;22603;196295,8571;11514,76161;29,31911693;TESSy
Croatia;HR;2020-W50;subnational;HR03;Jadranska Hrvatska;8077;23259;196295,8571;11848,95104;34,72634249;TESSy
Croatia;HR;2020-W51;subnational;HR03;Jadranska Hrvatska;5883;22454;196295,8571;11438,85578;26,20023158;TESSy
Croatia;HR;2020-W52;subnational;HR03;Jadranska Hrvatska;3715;14642;196295,8571;7459,148763;25,37221691;TESSy
Croatia;HR;2020-W53;subnational;HR03;Jadranska Hrvatska;2325;12751;196295,8571;6495,806985;18,23386401;TESSy
Croatia;HR;2021-W01;subnational;HR03;Jadranska Hrvatska;2292;14976;196295,8571;7629,300087;15,30448718;TESSy
Croatia;HR;2021-W02;subnational;HR03;Jadranska Hrvatska;1644;14200;196295,8571;7233,978448;11,57746479;TESSy
Croatia;HR;2021-W03;subnational;HR03;Jadranska Hrvatska;1338;12268;196295,8571;6249,749831;10,90642321;TESSy
Croatia;HR;2021-W04;subnational;HR03;Jadranska Hrvatska;1248;13034;196295,8571;6639,977119;9,574957803;TESSy
Croatia;HR;2021-W05;subnational;HR03;Jadranska Hrvatska;1238;14243;196295,8571;7255,884157;8,691989047;TESSy
Croatia;HR;2021-W06;subnational;HR03;Jadranska Hrvatska;952;13600;196295,8571;6928,317387;7;TESSy
Croatia;HR;2021-W07;subnational;HR03;Jadranska Hrvatska;923;13661;196295,8571;6959,392928;6,756459996;TESSy
Croatia;HR;2021-W08;subnational;HR03;Jadranska Hrvatska;1468;15610;196295,8571;7952,281942;9,404228059;TESSy
Croatia;HR;2021-W09;subnational;HR03;Jadranska Hrvatska;1796;16103;196295,8571;8203,433447;11,15320127;TESSy
Croatia;HR;2021-W10;subnational;HR03;Jadranska Hrvatska;2463;18227;196295,8571;9285,473604;13,51292039;TESSy
Croatia;HR;2021-W09;subnational;HR05;Croatia;444;10112;806341;1254,060007;4,390822785;TESSy
Croatia;HR;2021-W10;subnational;HR05;Croatia;675;10901;806341;1351,909428;6,192092469;TESSy
Croatia;HR;2021-W09;subnational;HR06;Croatia;536;8252;163472,6;5047,940756;6,495395056;TESSy
Croatia;HR;2021-W10;subnational;HR06;Croatia;750;8810;163472,6;5389,282363;8,513053348;TESSy
Cyprus;CY;2020-W10;national;CY;Cyprus;0;58;888005;6,531494755;0;Country website
Cyprus;CY;2020-W11;national;CY;Cyprus;30;14;888005;1,5765677;;Survey
Cyprus;CY;2020-W12;national;CY;Cyprus;65;235;888005;26,46381496;27,65957447;Survey
Cyprus;CY;2020-W13;national;CY;Cyprus;119;382;888005;43,0177758;31,15183246;Survey
Cyprus;CY;2020-W14;national;CY;Cyprus;232;357;888005;40,20247634;64,9859944;Survey
Cyprus;CY;2020-W15;national;CY;Cyprus;187;382;888005;43,0177758;48,95287958;Survey
Cyprus;CY;2020-W16;national;CY;Cyprus;134;492;888005;55,40509344;27,23577236;Survey
Cyprus;CY;2020-W17;national;CY;Cyprus;50;14238;888005;1603,36935;0,351172918;Country website
Cyprus;CY;2020-W18;national;CY;Cyprus;55;15811;888005;1780,507993;0,347859085;Country website
Cyprus;CY;2020-W19;national;CY;Cyprus;26;11904;888005;1340,532992;0,218413978;Country website
Cyprus;CY;2020-W20;national;CY;Cyprus;18;11410;888005;1284,902675;0,157756354;Country website
Cyprus;CY;2020-W21;national;CY;Cyprus;19;14137;888005;1591,995541;0,134399095;Country website
Cyprus;CY;2020-W22;national;CY;Cyprus;9;15725;888005;1770,823362;0,057233704;Country website
Cyprus;CY;2020-W23;national;CY;Cyprus;20;14155;888005;1594,022556;0,141292829;Country website
Cyprus;CY;2020-W24;national;CY;Cyprus;19;9812;888005;1104,948733;0,19364044;Country website
Cyprus;CY;2020-W25;national;CY;Cyprus;3;5982;888005;673,6448556;0,050150451;Country website
Cyprus;CY;2020-W26;national;CY;Cyprus;8;8069;888005;908,6660548;0,099144875;Country website
Cyprus;CY;2020-W27;national;CY;Cyprus;9;9515;888005;1071,502976;0,094587493;Country website
Cyprus;CY;2020-W28;national;CY;Cyprus;18;9471;888005;1066,548049;0,190053849;Other
Cyprus;CY;2020-W29;national;CY;Cyprus;17;10103;888005;1137,718819;0,168266851;Other
Cyprus;CY;2020-W30;national;CY;Cyprus;19;10703;888005;1205,286006;0,177520321;Other
Cyprus;CY;2020-W31;national;CY;Cyprus;93;15404;888005;1734,674917;0,603739288;Other
Cyprus;CY;2020-W32;national;CY;Cyprus;92;22959;888005;2585,458415;0,400714317;Other
Cyprus;CY;2020-W33;national;CY;Cyprus;90;23053;888005;2596,043941;0,39040472;Other
Cyprus;CY;2020-W34;national;CY;Cyprus;89;24751;888005;2787,259081;0,359581431;Other
Cyprus;CY;2020-W35;national;CY;Cyprus;66;20858;888005;2348,860648;0,316425352;Other
Cyprus;CY;2020-W36;national;CY;Cyprus;22;16347;888005;1840,868013;0,134581269;Other
Cyprus;CY;2020-W37;national;CY;Cyprus;17;17787;888005;2003,029262;0,09557542;Other
Cyprus;CY;2020-W38;national;CY;Cyprus;74;17670;888005;1989,853661;0,418788908;Other
Cyprus;CY;2020-W39;national;CY;Cyprus;96;21128;888005;2379,265883;0,454373343;Other
Cyprus;CY;2020-W40;national;CY;Cyprus;128;19817;888005;2231,631579;0,645910077;Other
Cyprus;CY;2020-W41;national;CY;Cyprus;162;21166;888005;2383,545138;0,765378437;Other
Cyprus;CY;2020-W43;national;CY;Cyprus;901;26361;888005;2968,564366;3,417928;TESSy
Cyprus;CY;2020-W44;national;CY;Cyprus;1018;22619;888005;2547,170343;4,500641054;TESSy
Cyprus;CY;2020-W45;national;CY;Cyprus;1424;26836;888005;3022,055056;5,306304963;TESSy
Cyprus;CY;2020-W46;national;CY;Cyprus;1191;25277;888005;2846,492981;4,71179333;TESSy
Cyprus;CY;2020-W47;national;CY;Cyprus;1465;81366;888005;9162,786246;1,800506354;TESSy
Cyprus;CY;2020-W48;national;CY;Cyprus;1740;79425;888005;8944,206395;2,190745987;TESSy
Cyprus;CY;2020-W49;national;CY;Cyprus;2068;57242;888005;6446,134875;3,61273191;TESSy
Cyprus;CY;2020-W50;national;CY;Cyprus;2650;61357;888005;6909,533167;4,318985609;TESSy
Cyprus;CY;2020-W51;national;CY;Cyprus;2587;59608;888005;6712,574817;4,340021474;TESSy
Cyprus;CY;2020-W52;national;CY;Cyprus;1969;52370;888005;5897,489316;3,759786137;TESSy
Cyprus;CY;2020-W53;national;CY;Cyprus;4317;62897;888005;7082,955614;6,863602398;TESSy
Cyprus;CY;2021-W01;national;CY;Cyprus;3376;78455;888005;8834,972776;4,30310369;TESSy
Cyprus;CY;2021-W02;national;CY;Cyprus;1618;63803;888005;7184,982067;2,535930912;TESSy
Cyprus;CY;2021-W03;national;CY;Cyprus;1049;52141;888005;5871,701173;2,011852477;TESSy
Cyprus;CY;2021-W04;national;CY;Cyprus;859;103139;888005;11614,68685;0,83285663;TESSy
Cyprus;CY;2021-W05;national;CY;Cyprus;883;226847;888005;25545,68949;0,389249141;TESSy
Cyprus;CY;2021-W06;national;CY;Cyprus;754;226921;888005;25554,02278;0,332274228;TESSy
Cyprus;CY;2021-W07;national;CY;Cyprus;747;214857;888005;24195,47187;0,347673104;TESSy
Cyprus;CY;2021-W08;national;CY;Cyprus;1447;256889;888005;28928,77855;0,563278303;TESSy
Cyprus;CY;2021-W09;national;CY;Cyprus;2171;290194;888005;32679,3205;0,748120223;TESSy
Cyprus;CY;2021-W10;national;CY;Cyprus;2773;319209;888005;35946,75706;0,868709842;TESSy
Czechia;CZ;2020-W05;national;CZ;Czechia;0;43;10693939;0,402096926;0;TESSy
Czechia;CZ;2020-W06;national;CZ;Czechia;0;21;10693939;0,196372917;0;TESSy
Czechia;CZ;2020-W07;national;CZ;Czechia;0;14;10693939;0,130915278;0;TESSy
Czechia;CZ;2020-W08;national;CZ;Czechia;0;8;10693939;0,07480873;0;TESSy
Czechia;CZ;2020-W09;national;CZ;Czechia;3;125;10693939;1,168886413;2,4;TESSy
Czechia;CZ;2020-W10;national;CZ;Czechia;29;717;10693939;6,704732466;4,044630404;TESSy
Czechia;CZ;2020-W11;national;CZ;Czechia;266;4284;10693939;40,06007515;6,209150327;TESSy
Czechia;CZ;2020-W12;national;CZ;Czechia;867;12432;10693939;116,2527671;6,973938224;TESSy
Czechia;CZ;2020-W13;national;CZ;Czechia;1664;26524;10693939;248,0283458;6,273563565;TESSy
Czechia;CZ;2020-W14;national;CZ;Czechia;1758;42642;10693939;398,7492354;4,122695934;TESSy
Czechia;CZ;2020-W15;national;CZ;Czechia;1404;45100;10693939;421,7342179;3,11308204;TESSy
Czechia;CZ;2020-W16;national;CZ;Czechia;796;44165;10693939;412,9909475;1,802332163;TESSy
Czechia;CZ;2020-W17;national;CZ;Czechia;617;46583;10693939;435,6018863;1,324517528;TESSy
Czechia;CZ;2020-W18;national;CZ;Czechia;377;43476;10693939;406,5480456;0,867145092;TESSy
Czechia;CZ;2020-W19;national;CZ;Czechia;342;45140;10693939;422,1082615;0,757642889;TESSy
Czechia;CZ;2020-W20;national;CZ;Czechia;352;45693;10693939;427,279415;0,770358698;TESSy
Czechia;CZ;2020-W21;national;CZ;Czechia;482;47258;10693939;441,9138729;1,019933133;TESSy
Czechia;CZ;2020-W22;national;CZ;Czechia;316;39410;10693939;368,5265083;0,801826947;TESSy
Czechia;CZ;2020-W23;national;CZ;Czechia;355;30973;10693939;289,631351;1,146159558;TESSy
Czechia;CZ;2020-W24;national;CZ;Czechia;396;23542;10693939;220,1433915;1,682100076;TESSy
Czechia;CZ;2020-W25;national;CZ;Czechia;474;22721;10693939;212,4661455;2,086175785;TESSy
Czechia;CZ;2020-W26;national;CZ;Czechia;1105;26321;10693939;246,1300742;4,198168763;TESSy
Czechia;CZ;2020-W27;national;CZ;Czechia;912;26475;10693939;247,5701423;3,444759207;TESSy
Czechia;CZ;2020-W28;national;CZ;Czechia;659;25402;10693939;237,5364213;2,594283915;TESSy
Czechia;CZ;2020-W29;national;CZ;Czechia;771;27541;10693939;257,5384056;2,799462619;TESSy
Czechia;CZ;2020-W30;national;CZ;Czechia;1379;35399;10693939;331,0192811;3,895590271;TESSy
Czechia;CZ;2020-W31;national;CZ;Czechia;1476;45153;10693939;422,2298257;3,268885788;TESSy
Czechia;CZ;2020-W32;national;CZ;Czechia;1555;48112;10693939;449,8997049;3,232041902;TESSy
Czechia;CZ;2020-W33;national;CZ;Czechia;1657;46516;10693939;434,9753631;3,562215152;TESSy
Czechia;CZ;2020-W34;national;CZ;Czechia;1911;48069;10693939;449,4976079;3,975535168;TESSy
Czechia;CZ;2020-W35;national;CZ;Czechia;2444;55604;10693939;519,9580809;4,39536724;TESSy
Czechia;CZ;2020-W36;national;CZ;Czechia;3789;69518;10693939;650,0691653;5,45038695;TESSy
Czechia;CZ;2020-W37;national;CZ;Czechia;8032;99362;10693939;929,1431343;8,083573197;TESSy
Czechia;CZ;2020-W38;national;CZ;Czechia;13052;129530;10693939;1211,246857;10,07643017;TESSy
Czechia;CZ;2020-W39;national;CZ;Czechia;15357;136406;10693939;1275,544961;11,25830242;TESSy
Czechia;CZ;2020-W40;national;CZ;Czechia;17849;122170;10693939;1142,422825;14,60996971;TESSy
Czechia;CZ;2020-W41;national;CZ;Czechia;34664;147277;10693939;1377,200674;23,5366011;TESSy
Czechia;CZ;2020-W42;national;CZ;Czechia;56775;208593;10693939;1950,572189;27,21807539;TESSy
Czechia;CZ;2020-W43;national;CZ;Czechia;84212;269470;10693939;2519,838574;31,25097413;TESSy
Czechia;CZ;2020-W44;national;CZ;Czechia;83547;269556;10693939;2520,642768;30,99430174;TESSy
Czechia;CZ;2020-W45;national;CZ;Czechia;73184;248148;10693939;2320,454605;29,49207731;TESSy
Czechia;CZ;2020-W46;national;CZ;Czechia;45288;240358;10693939;2247,609604;18,84189417;TESSy
Czechia;CZ;2020-W47;national;CZ;Czechia;32147;217772;10693939;2036,405856;14,76176919;TESSy
Czechia;CZ;2020-W48;national;CZ;Czechia;27460;240377;10693939;2247,787275;11,4237219;TESSy
Czechia;CZ;2020-W49;national;CZ;Czechia;27110;232237;10693939;2171,669391;11,67341983;TESSy
Czechia;CZ;2020-W50;national;CZ;Czechia;34246;230557;10693939;2155,959558;14,85359369;TESSy
Czechia;CZ;2020-W51;national;CZ;Czechia;46444;319010;10693939;2983,091637;14,55879126;TESSy
Czechia;CZ;2020-W52;national;CZ;Czechia;46817;319679;10693939;2989,347517;14,64500327;TESSy
Czechia;CZ;2020-W53;national;CZ;Czechia;72374;324751;10693939;3036,776252;22,28599758;TESSy
Czechia;CZ;2021-W01;national;CZ;Czechia;88740;434756;10693939;4065,443051;20,41144918;TESSy
Czechia;CZ;2021-W02;national;CZ;Czechia;56398;371767;10693939;3476,427161;15,17025449;TESSy
Czechia;CZ;2021-W03;national;CZ;Czechia;48152;328923;10693939;3075,789005;14,63929248;TESSy
Czechia;CZ;2021-W04;national;CZ;Czechia;47325;360778;10693939;3373,668019;13,11748499;TESSy
Czechia;CZ;2021-W05;national;CZ;Czechia;50076;395293;10693939;3696,420935;12,66807153;TESSy
Czechia;CZ;2021-W06;national;CZ;Czechia;53455;411854;10693939;3851,284358;12,97911396;TESSy
Czechia;CZ;2021-W07;national;CZ;Czechia;66320;486114;10693939;4545,696399;13,64289035;TESSy
Czechia;CZ;2021-W08;national;CZ;Czechia;82871;589036;10693939;5508,129418;14,06891939;TESSy
Czechia;CZ;2021-W09;national;CZ;Czechia;85240;690654;10693939;6458,368614;12,34192519;TESSy
Czechia;CZ;2021-W10;national;CZ;Czechia;77129;968506;10693939;9056,588036;7,963709053;TESSy
Denmark;DK;2020-W05;national;DK;Denmark;0;3;5822763;0,051521932;0;Country website
Denmark;DK;2020-W06;national;DK;Denmark;0;4;5822763;0,068695909;0;Country website
Denmark;DK;2020-W07;national;DK;Denmark;0;4;5822763;0,068695909;0;Country website
Denmark;DK;2020-W08;national;DK;Denmark;0;9;5822763;0,154565796;0;Country website
Denmark;DK;2020-W09;national;DK;Denmark;4;337;5822763;5,787630374;1,18694362;Country website
Denmark;DK;2020-W10;national;DK;Denmark;34;805;5822763;13,82505178;4,223602484;Country website
Denmark;DK;2020-W11;national;DK;Denmark;837;4959;5822763;85,16575378;16,8784029;Country website
Denmark;DK;2020-W12;national;DK;Denmark;520;7352;5822763;126,2630816;7,072905332;Country website
Denmark;DK;2020-W13;national;DK;Denmark;1000;10025;5822763;172,1691231;9,975062344;Country website
Denmark;DK;2020-W14;national;DK;Denmark;1974;28264;5822763;485,4052964;6,984149448;Country website
Denmark;DK;2020-W15;national;DK;Denmark;1805;27841;5822763;478,140704;6,483244136;Country website
Denmark;DK;2020-W16;national;DK;Denmark;1210;28325;5822763;486,452909;4,27184466;Country website
